ID,AMNH160033,AMNH154523,AMNH154517,AMNH154518,AMNH194008,AMNH194013,AMNH155116,AMNH155118,AMNH155119,AMNH157087,AMNH155120,AMNH154515,AMNH108877,AMNH154531,AMNH108871,M60755,M09349,M09309,M07161,M06966,JM20259,JM20237,JM20236,JM18941,JM15131,JM15024,JM07188,U05775,DCM10005,CM15496,CM15495,CM15494,CM07886,CM07288,CM07028,CM07009,CM07001,CM06317,M15158,CM01223,CM01210,CM01035,CM01033,CM01023,CM01022,M22902,M09097,M08615,AMNH183379,AMNH109407,AMNH194015,AMNH65690,AMNH35688,AMNH154521,AMNH196840,AMNH196848,M12410,M08096,M03789,NQG0006,M07943,CM07924,CM07007,CM06316,CM01219,M05044,M09081,M08673,U02261,U00489,U00458,U00306,U00457,M03571,M03502,M03462,M03354,M03291,M03023,J09486,J07038,J06411,J04820,J04578,J04577,J03853,J03611,M06371,M07863,J03544,NQG0004,NQG0003,NQG0002,NQG0001,M63488,M63485,M63372,M63361,M62857,M62855,M49643,M16042,M16041,M15817,M13970,M11214,M10934
Z CUR LM70 TO LM78 2,-14.93201599,-15.81541901,-16.03376617,0.976512146,-0.235555434,-14.76394958,-14.45695953,-8.851698303,3.107624817,11.7476738,2.91039238,-2.014269066,-0.601828432,1.287189579,-16.15449982,-4.020079041,17.45833893,22.68388824,23.35764313,19.30663757,-8.692533875,-17.64531708,-29.28241272,-4.73551178,-29.87183838,-0.510666323,-6.510931396,-17.47687073,-7.127326965,-19.94008484,-1.898034859,-3.877180099,-12.63074722,-5.157388306,-2.977710152,-15.2161972,-1.455577946,-15.60012817,-33.08587036,-2.268203926,-18.05583954,-2.616225433,1.968833923,-18.79224396,-16.59448395,-17.58311462,-21.79907837,-22.25185699,10.13443985,13.09743958,10.60951614,8.351734924,7.181041718,9.652764893,-0.488730049,-10.92703629,27.18881531,-22.72297363,-22.53575287,11.66052933,-3.248512268,-3.760713959,-18.38071594,-20.31440277,-0.501914597,-26.7499176,-17.3026413,-20.23490143,-14.00872498,-13.84428864,-17.08167725,-20.76437073,-14.33037415,-10.87443085,-10.87264404,-12.53615036,-16.16034546,-29.24674072,-25.27027588,8.238891602,0.458513546,-3.460344315,-10.90012054,7.080344391,2.175752831,1.17514534,-10.07508392,-23.64693298,15.27480774,-28.99802246,16.32433167,16.52572784,11.59769745,16.29728699,-13.68651581,-14.29112701,-9.171539307,-10.54579544,-16.29159393,-6.479133606,-12.04336853,-7.409700775,23.42685547,-19.4830307,29.94772644,34.0282959,16.84061279
X CUR LM70 TO LM78 1,9.020517731,15.04538879,18.04096985,25.11140442,27.4848175,18.99052734,15.09759216,15.71004639,24.84298401,19.5490387,25.48024139,32.38022766,24.28921661,33.76897278,12.44685211,12.67426071,7.046779633,15.80510406,9.618669128,13.59504547,3.793551636,19.09601898,4.555312347,16.02691193,2.254422379,5.844562149,17.29262695,18.16946259,28.67160645,-26.54382324,25.60898438,21.17642975,-25.58187561,24.37501984,27.87640381,-25.99390869,28.32013855,-25.65089111,-13.860289,24.61019592,-18.52635498,21.10463409,23.39427338,-27.58587646,-24.93181915,-11.91524887,7.807249451,-20.86245728,28.31714478,18.15575409,26.92018433,23.77021027,28.51542664,1.618727875,27.49437256,15.47809601,17.6981781,5.625258255,9.491798401,5.853905106,22.14068451,21.0565094,-25.35601654,-24.17626495,21.96243744,10.34478683,6.533351898,-21.18581085,17.70507355,13.09197388,20.79257813,1.311440182,17.31819153,7.405622864,3.739334869,18.49814606,12.44669952,-14.47973328,-16.50621796,-16.98194275,-20.14144592,-2.174222565,5.073246002,-19.64865723,-19.7078125,-2.68611412,19.77993164,2.818495941,18.09105377,-7.297231293,9.801055145,12.93935394,6.004878616,15.99711151,17.16798096,17.61127625,15.87219696,14.70197144,16.97374115,14.15207672,14.09420166,17.58158417,15.14604797,18.98066864,18.47907104,20.9349472,7.155343628
Y CUR LM70 TO LM78 1,-0.606394672,-0.54583292,0.166106403,-8.463996887,-7.620353699,0.184224415,0.781212378,-2.359313393,-9.396334839,-13.64128876,-8.60386734,-4.775827789,-6.833898163,-7.404363251,2.755231285,-25.62989197,-15.39160461,-14.77097931,-18.2242691,-16.73440857,-36.41531982,-14.02266541,7.214859009,-26.67080994,9.125297546,-31.86985474,-31.77812195,-21.20070801,-14.23622131,-4.942111588,-18.77230835,-15.20849915,-2.901970482,-14.03932495,-17.10422363,-6.729438782,-15.40890808,-5.537955856,-20.53818665,-15.49165649,-3.512145233,-14.0102951,-17.2776474,-4.389393234,-5.728730774,-0.211195564,3.015140343,-10.42149963,-12.06586075,-13.79912109,-11.91329575,-14.74111786,-12.72810211,-44.74837952,-8.53030777,-2.285437012,-16.22987213,2.16389389,7.818564606,59.32947388,-18.9032608,-15.06692047,-5.733483887,-3.576901627,-17.16203003,6.998014832,-1.00610218,1.721360207,-21.08059845,-18.67288361,-15.90709229,0.256383872,-18.5943924,-33.47889404,-38.35401611,-27.92949524,-36.64205933,-19.9296814,-7.425785065,-24.70050507,-24.15515137,-32.81593018,-33.11888123,-19.26118469,-19.57846069,-35.30368042,-1.707645035,6.737063599,-17.61067505,-0.124826741,68.79562378,62.46533203,58.82979736,58.77700195,-14.76405182,-13.96333008,-21.61641235,-17.46231232,-22.2440567,-23.59974976,-22.30359192,-20.82399292,-18.51912079,-33.73060913,-20.04877167,-22.00421143,-9.40460968
Z CUR LM70 TO LM78 1,-15.40702972,-16.67399292,-16.74953918,3.070403671,1.910980034,-14.76774445,-15.47683105,-8.874165344,4.866353607,13.98932495,4.69873848,0.071657234,1.01731472,3.037864113,-15.60876617,-4.614126968,16.64557648,22.46386261,23.40446777,19.24151459,-9.919420624,-19.06981354,-28.67573547,-4.534490585,-29.2506012,-1.528968143,-7.473757935,-17.87845306,-5.186955261,-21.15738678,0.149485409,-2.032567215,-14.13845215,-3.116653633,-1.136249733,-17.47477722,0.434792662,-16.9467453,-31.54794006,-0.832036114,-19.34350891,-0.917461491,4.057603073,-20.83638916,-18.11031494,-17.64794159,-20.97073669,-23.35843964,12.78297806,14.78691711,13.09960327,11.04558411,9.629547882,7.977772522,1.861992836,-11.85895691,27.09052124,-21.50952759,-21.51422577,11.53604736,-1.150960541,-1.746240234,-20.52203369,-21.52513428,0.936393261,-26.32728882,-16.67902527,-21.2132782,-14.11976166,-13.58985596,-17.27333527,-20.01494904,-14.27744598,-10.95647354,-11.12787552,-12.07942886,-16.67660675,-30.52405701,-26.12605896,6.576335907,-1.344633198,-4.371123123,-11.72143555,5.686005402,0.61637764,0.171188343,-8.410839844,-22.87848511,15.02493896,-28.2611145,15.23860168,16.62628632,11.70913315,16.36071777,-13.61288452,-14.00783081,-9.237759399,-10.64545288,-16.54212189,-6.379087448,-11.94251099,-6.933922577,23.37553558,-19.15845032,30.74671631,34.29007874,15.69518738
X CUR LM65 TO LM68 3,22.20028992,25.94491577,25.36188812,11.79359283,11.86797028,29.28040771,24.86852417,21.96908875,12.06349411,3.884909439,10.87729263,16.01097717,6.346101379,19.0585495,-11.72672729,0.054309744,-6.557597351,-0.054040611,-3.427634811,-2.428070641,19.12536621,20.61990509,-11.56757813,20.70299835,-10.53658905,22.54150391,31.68210449,3.432561493,23.00712738,-23.13601685,20.99286499,15.97913055,-23.69078064,17.69515686,24.05283813,-19.80142059,25.80211487,-21.82207489,7.374720764,21.32129822,-17.63347931,19.26815186,18.83160248,-21.63277893,-20.34447174,-25.51374359,-14.286203,-27.28944397,10.4397644,3.012817383,9.130416107,7.059867096,10.56348953,-15.7939621,13.07968597,23.97688599,4.196821976,-20.99549866,-12.43109512,28.50445862,17.96871796,15.10502014,-19.93612671,-21.96100159,19.40631409,-14.67550507,-16.18386688,-36.87286377,5.268603516,-3.138286018,3.982984161,10.02947769,2.196593094,11.85538712,7.811169434,15.70986176,14.16318512,-6.558943176,-16.3348938,5.112806702,0.020930135,16.32271881,21.29916687,0.509363508,1.058537102,15.67442932,4.455398941,-20.56750488,4.213180542,-18.66678772,29.82778015,34.39670715,28.16564636,38.23417358,0.997964096,3.211730576,0.318120861,0.874478912,1.415420055,0.361191559,2.0799263,3.685947037,3.951303864,3.267202377,3.574612808,9.034739685,-6.513848877
Y CUR LM65 TO LM68 3,-18.92407379,-22.98395996,-21.41999664,-0.298322439,0.685042858,-20.26954041,-20.21731567,-22.61325378,-1.627587509,-5.535644913,-2.352392197,3.050309563,-1.103725147,0.76439662,-1.241373634,-9.242848969,-3.871432495,-1.12522707,-2.389121246,-1.203960609,-15.82190247,-20.89536438,-13.67714844,-3.661183548,-14.52595062,-15.08538971,-12.72173767,1.688798332,-2.473163986,-19.76336212,-6.322499847,-4.56711235,-18.53613892,-4.056819534,-4.816085052,-21.0975708,-4.617425919,-19.35538025,-7.371655273,-5.120223618,-17.60844116,-4.475648499,-8.124193573,-21.65390625,-21.37518921,-14.86587982,-0.257480478,-24.69084015,-1.957183647,-6.713159943,-1.886365128,-4.779410172,-3.562865067,-27.16763611,1.523330212,-20.17860107,0.666440105,-0.585908127,1.986401367,59.32140503,-7.063087463,-5.291212082,-22.56946564,-18.24688721,-6.234930801,4.961500168,-5.529454041,-14.20553894,0.401619768,2.295938683,3.66534996,-24.74344177,1.550401878,-9.310787201,-14.77469025,-4.176554871,-12.19525452,-4.242006683,-27.78043213,-18.27865601,-18.28768463,-14.2694931,-14.26750946,-16.31401215,-16.72136993,-15.6834137,-13.58021545,1.350462914,1.667075539,-20.46487732,62.22124023,54.60213623,57.5821106,57.546698,1.545643234,2.141485405,-3.296421051,-0.909263229,-2.735098267,-7.41726532,-3.589862823,-1.955545235,1.454011345,-15.32505188,-0.093829101,-4.349715805,-0.643793297
Z CUR LM65 TO LM68 3,-3.571099854,-3.955204773,-6.649121857,-14.3288559,-15.38426514,-4.204386139,-4.782352066,0.315291333,-12.45368118,-5.500838852,-12.74204407,-17.80786591,-14.57594299,-17.90071869,-17.00545502,3.963110352,34.25529175,30.74581909,33.65297241,27.32366333,-7.790815735,3.674714661,-30.80932617,-9.582788086,-29.89563599,-1.720114136,-4.617088318,-9.123478699,-28.11703491,-2.414023781,-24.493367,-23.98000336,3.528908157,-24.06674652,-25.74273376,1.14950552,-23.10336761,0.611773777,-38.64676514,-22.7678772,-3.175538254,-22.67130585,-19.80462952,-0.015527213,2.103226089,-5.477401733,-21.59145203,-2.353348351,-12.10459442,-3.611146164,-10.40616302,-9.439074707,-11.78905411,17.67177734,-18.612883,1.201903248,32.37362976,-22.11907501,-24.91722717,15.44528961,-25.51845245,-22.5218399,1.091139507,-3.090246964,-22.16652527,-27.80401001,-17.08719788,-4.722101212,-8.044409943,-8.931230164,-10.38742828,-21.28377838,-8.35092926,-14.44506226,-13.91267395,-17.99986877,-12.73732834,-12.41596298,-15.90474396,16.1759903,13.9769989,-4.278854752,-8.993824768,16.08461609,12.02643585,-0.1075297,-23.64391022,-23.91616669,25.96308289,-25.13044434,25.52563477,16.61521301,13.77259674,18.53888245,-7.265021515,-7.331018066,-3.179691887,-2.897619629,-5.686117172,2.700334167,-2.87951088,-4.589643478,28.68950195,-12.71213989,31.61209106,34.02356567,32.67865295
X CUR LM65 TO LM68 2,21.12197113,24.70608368,24.07378693,10.1655304,10.32623672,28.28945923,24.09825897,21.04010925,10.58180008,2.640520096,9.354883575,14.33773499,4.819436264,17.03900909,-12.68970261,-0.21627562,-5.637378693,0.174854589,-3.164623833,-2.142425537,18.42949371,19.36750946,-12.1161644,19.34094238,-11.28645935,22.1883728,30.95560608,2.912935829,21.62022095,-21.79418182,19.53653259,14.86313171,-22.27815704,16.44345245,22.65280914,-18.39017334,24.48499451,-20.67304535,9.204893494,19.90940552,-16.46987152,17.75145264,17.53409119,-20.23757172,-19.19529572,-25.41622925,-15.15713806,-26.90942383,8.102767944,1.415462112,6.60638504,5.298222733,8.419246674,-17.45638733,11.2909317,23.03031769,3.852485657,-22.40614014,-13.30717468,29.49338379,16.18716736,13.68648987,-18.27629242,-20.87964325,17.94488983,-15.8593399,-17.25823517,-36.24650269,4.618901443,-3.779006195,3.283572388,8.824555969,1.638722992,10.5015274,6.5763237,14.39306183,13.00045776,-4.940550232,-15.17173615,5.875466156,0.469035435,16.04781189,20.55050964,1.266624451,2.027425385,15.06451569,2.856393433,-21.38092041,4.425646591,-19.03645325,30.8681488,34.75684204,28.9216095,38.954422,0.712233591,2.965875626,-0.193891335,0.578819084,1.207184601,-0.170843661,1.949609184,2.816050148,3.443058777,3.342062759,2.773343849,8.285878754,-5.948106003
Y CUR LM65 TO LM68 2,-20.77612915,-25.32884979,-23.46981354,0.518043518,1.788574219,-22.14794312,-22.39659271,-24.15056915,-0.680967093,-4.283963013,-1.561687851,4.097716904,-0.516647005,2.001104927,-0.696428394,-9.258681488,-3.209410095,-0.644404125,-2.366351318,-0.745617294,-14.04959869,-22.05562744,-14.70870514,-2.434485245,-15.62968597,-13.38077545,-10.86613998,2.010751343,-0.842082214,-19.35863037,-4.359777451,-3.379362106,-18.28442993,-2.501897621,-2.578533745,-20.84750671,-3.095810509,-18.74532166,-8.401960754,-3.606957626,-17.18978119,-2.946111107,-6.404581451,-20.96178131,-20.83427887,-14.67378082,-0.097202563,-24.01732788,-0.186961854,-5.78050766,-0.316793704,-3.300444031,-2.694852638,-26.39885864,2.788565636,-21.61313019,0.808490753,-0.359986186,1.404231358,58.44230957,-5.479421234,-3.902035904,-22.13070068,-17.77113037,-4.789997482,5.179566193,-5.110219574,-14.84387512,0.987926865,2.829899788,3.823430252,-26.60521851,1.886894226,-7.894129944,-13.62767944,-3.223603439,-11.03251495,-3.246278381,-28.07954102,-16.48201599,-16.36443481,-12.19128876,-12.62749023,-14.9227005,-15.25809021,-13.62533112,-13.06420288,1.45238018,2.069620514,-21.04068298,61.44436646,53.04745483,56.47415771,56.41446533,1.703185844,2.119550133,-3.070870209,-1.010877514,-2.540795898,-7.583203125,-3.417297363,-1.595746994,1.767518425,-14.70671539,0.175018311,-3.945708466,-0.318268371
Z CUR LM65 TO LM68 2,-3.345930481,-4.259192276,-6.933428955,-13.91120911,-14.76693726,-4.297351074,-5.171989441,-0.097243649,-12.03795166,-5.107973099,-12.23324203,-17.12089233,-13.99341888,-17.49486084,-15.57589111,5.764213181,35.87924194,32.36162415,35.54825745,29.13312683,-7.666159058,4.246481323,-28.95551453,-8.919284058,-28.07349548,-1.353791809,-4.625070953,-6.72232666,-28.32232361,-1.149848843,-24.54277649,-24.07993011,4.773943329,-23.8555069,-26.00721741,2.527674866,-23.42419739,1.915128708,-38.77242432,-22.73019714,-1.972590446,-22.69707947,-20.12631073,1.841051292,3.933691406,-3.950292587,-20.05723419,-0.60087533,-11.11413956,-3.12023201,-9.540751648,-8.709902191,-11.61049881,16.69723053,-17.96303558,1.108111858,33.98027039,-20.37452087,-23.56168671,14.30488281,-25.56933746,-22.76803131,2.88923912,-1.669919968,-22.7352478,-26.42304382,-15.79486389,-2.286115837,-5.983700943,-7.129967499,-8.325579071,-20.92673492,-6.491098785,-14.12531738,-13.18751526,-17.2392395,-11.98050919,-12.44990234,-14.36808014,15.94886932,13.99853973,-3.993455887,-8.689263153,15.75057831,11.90555115,-0.008244634,-23.61752472,-22.48634033,28.17940369,-23.43648376,24.77660828,15.37674561,12.81511383,17.51659393,-5.603846359,-5.842370987,-1.411427879,-1.278395557,-3.473613358,4.45655899,-1.14109993,-2.822005081,30.48326721,-10.28255615,33.30904541,35.50415039,34.35726013
X CUR LM65 TO LM68 1,20.68374786,23.95674133,23.290242,9.422397614,9.31852417,27.47654724,23.5472641,20.52551117,9.753416443,1.803717232,8.548636627,13.33347626,3.825052261,15.88125305,-13.27954712,0.110284328,-4.443927765,0.773971033,-2.088373375,-1.567394829,17.41491394,18.59201965,-13.21976013,18.25081635,-12.81327667,21.13363953,30.0799408,3.658733368,20.67406006,-21.30806274,19.2177124,14.54524384,-21.5078537,15.92022858,22.24170227,-17.73521271,24.00028381,-20.42669983,10.72269592,19.45211487,-16.05783386,17.38179932,16.7518631,-19.72333374,-18.63168488,-25.56125641,-15.82570953,-27.24085388,7.131768799,0.523541784,5.036863708,4.647689438,7.25112381,-19.41827087,10.5517952,22.8638031,4.260073853,-23.85140991,-14.13092041,30.29773865,15.4373642,13.46523743,-17.66176453,-20.53108978,17.40247955,-16.95848541,-17.94779968,-36.64516296,4.872150421,-3.802413559,3.721889496,7.424691772,2.015807724,9.501822662,5.766825485,13.96791534,12.53003998,-3.566848755,-15.02630463,5.70066185,0.341869831,15.59601898,20.00473175,1.573651409,2.290927124,14.4193634,1.450790787,-22.23714142,5.246695328,-19.96278381,32.00652466,35.29454346,29.60016785,39.70619507,1.235741615,3.459783936,0.110513592,0.937562561,2.008060074,0.312389278,2.681887245,3.063912964,3.837088394,4.303666306,3.257104492,8.623309326,-4.864744568
Y CUR LM65 TO LM68 1,-22.61467438,-27.6653717,-25.34637451,2.072483826,3.367002869,-23.96075592,-24.36900635,-25.17870789,0.591822767,-2.602241135,-0.080422992,5.884575272,0.767967272,4.127729416,0.398885894,-9.081436157,-1.692542839,-0.078852326,-1.822763634,0.360599279,-12.47797318,-23.51746216,-14.608255,-1.372681046,-15.90194702,-11.95540085,-9.22332077,2.777589035,1.055958748,-18.46382904,-1.785962105,-1.68859272,-17.62488251,-0.879795361,-0.037760007,-19.91347198,-0.694817305,-17.77494812,-9.600856781,-1.889271927,-16.55098419,-1.090462875,-4.427882385,-19.9520874,-19.84406128,-13.91060944,1.0466465,-22.77688599,2.565489388,-4.356579208,2.105353928,-1.035015297,-0.342443943,-26.68475037,4.830232239,-23.34915314,1.177702141,1.241332054,1.709143639,58.26727295,-3.314156342,-2.161477089,-20.9905014,-16.92987366,-2.598900223,6.27984581,-3.922686768,-13.87387238,1.815518188,3.845001221,4.483594513,-28.09673767,2.518320465,-7.260799408,-12.82249298,-2.412856293,-10.7677681,-1.74062748,-27.6141449,-14.61059113,-14.49473724,-10.25498657,-11.19355392,-13.54443359,-13.72779083,-11.7896698,-12.19456024,2.173050499,3.051109314,-20.77557068,61.25094604,52.57859497,55.94751587,55.93215332,2.161499786,2.361090851,-2.606010818,-0.97094965,-1.902192497,-7.376587677,-3.035977936,-1.173254108,2.402837753,-13.62804413,0.698716736,-3.284731293,0.545509815
Z CUR LM65 TO LM68 1,-4.067739868,-5.533069992,-8.170461273,-13.4098526,-14.09108887,-5.201915359,-6.457252502,-1.026976395,-11.29475937,-4.759675217,-11.7734581,-16.14564819,-13.33336029,-16.96467133,-14.15656738,7.294108582,36.67629089,33.61268311,36.83447571,30.28048706,-6.897397614,4.505276871,-27.16472168,-7.629918671,-26.1870636,-0.621596718,-3.927985001,-4.290587616,-28.17671509,0.405367136,-24.23754272,-24.03452148,6.256678391,-23.67789459,-25.57459869,4.084986877,-23.26936035,3.552629089,-40.05372925,-22.53317261,-0.816031933,-22.48264618,-19.85793304,4.068381119,5.926536942,-2.402599144,-18.99368591,1.019747353,-10.74299469,-2.445051193,-9.188883972,-7.808537292,-10.96146393,15.43852234,-17.24677124,0.439239216,35.3797699,-18.9366684,-22.34686127,12.8315033,-25.28460236,-22.31781769,5.227335358,-0.238919997,-22.81368866,-25.00231934,-14.76165314,0.152850544,-4.090264893,-5.206151962,-6.616641235,-22.01963501,-4.632149887,-12.38707047,-11.7884903,-15.62448425,-9.943703461,-13.0963623,-12.52201385,16.23104706,14.63558655,-2.979922104,-7.546984863,15.73030243,12.4550415,0.722972918,-24.08049622,-21.3339035,30.10881958,-21.93207703,23.7212204,13.6149704,11.49504166,16.25305634,-4.167862701,-4.542695999,0.268406129,0.077119607,-1.318253231,6.308818436,0.433492422,-1.141413975,32.22228699,-8.612029266,34.87443542,36.91117859,35.35141296
X CUR LM64 TO LM66 3,7.036228943,13.17261353,15.34369354,22.60690155,25.14469147,16.95892334,12.29139709,12.07305603,22.27673035,17.26180573,23.97344666,30.56436462,21.71335144,30.87639465,13.43130035,8.762062836,6.314091873,13.69751587,7.204409027,11.01096497,3.70417099,16.71631622,8.26570282,14.35169525,5.923523331,5.76168251,17.96612549,14.05194244,25.73601379,-23.54513397,22.4396225,18.63637848,-23.30515137,21.16777954,23.95041199,-22.37133331,25.91344299,-22.61118774,-13.25527802,21.67202148,-15.794104,17.9694519,19.27145844,-23.65584106,-21.77952576,-9.412328339,8.172449493,-17.11755524,26.12860413,16.08202362,24.69727325,20.99961395,25.97180786,4.302381897,25.50441132,13.24148102,14.1005249,5.932647324,10.70611725,5.25868988,18.69833679,18.07878113,-22.62028351,-21.18200226,19.10362244,11.04841461,6.867324829,-18.55102997,14.16122589,9.667800903,16.81108093,1.614963722,13.78212738,4.596138,1.591691875,15.86832886,10.25512466,-13.20482025,-13.06485901,-14.79165802,-17.43444061,-2.181145668,5.440312195,-18.0759903,-18.07328033,-2.199153328,19.84405212,3.83801651,15.10051117,-3.531528091,7.542082977,11.5323555,5.432668686,15.36890411,13.95867157,14.10237427,12.76662903,11.16040344,13.39405518,10.65007858,10.41913223,14.92979279,12.02506638,15.52764893,15.36535339,17.94338989,6.248334885
Y CUR LM64 TO LM66 3,0.389603662,0.035980183,1.372188473,-12.61138763,-11.44144592,1.339618587,1.958097267,-1.742621803,-13.07909241,-17.82225342,-12.71226807,-8.793140411,-11.43355331,-11.62469406,-1.830382156,-28.03708801,-19.17489014,-17.57210999,-20.98804016,-19.85849152,-35.98310242,-10.60117798,5.161115646,-27.35231018,6.657704163,-31.69675293,-31.23756409,-23.26938477,-17.40648346,-7.034757996,-21.79374847,-18.41704407,-5.821226501,-16.79893799,-20.53301544,-8.007341766,-18.76740112,-7.136387634,-19.68780212,-18.53721313,-5.826604843,-16.96480255,-20.24463348,-6.176605606,-7.684068298,-3.279734421,-0.603771925,-12.22613602,-17.00044098,-17.95250702,-16.84034729,-19.38391113,-17.6115097,-41.19292908,-12.00144196,-0.92277298,-18.53189087,-2.508735275,3.815813828,55.7109436,-21.52906494,-18.31691895,-7.550475311,-5.240306473,-20.33455505,2.728836441,-5.254135895,-1.803648567,-22.99111176,-21.0680542,-18.76511536,0.317383313,-20.75530243,-33.89995422,-38.38188477,-29.12601318,-35.41073914,-23.15693665,-8.215996552,-26.00748291,-26.54094849,-32.64930725,-33.00956726,-21.13117218,-20.99993134,-36.17471008,-5.28772049,2.23733139,-19.89132996,-2.429074097,65.08248291,59.30421143,56.31241455,56.21563721,-17.51323242,-17.24715729,-24.16828613,-19.99013977,-25.50418854,-26.32223816,-24.69580536,-23.33996277,-20.64715881,-36.51123657,-22.24820404,-24.58556824,-12.71780396
Z CUR LM64 TO LM66 3,-11.77057037,-12.38217697,-12.2942215,3.038165283,2.164743805,-11.30959854,-11.96927872,-6.570845032,5.40627861,13.29654388,3.532046127,-0.072877508,1.507312202,2.589850616,-14.15406647,-4.768027878,18.21036224,23.21483917,23.71133728,20.54228516,-14.1241272,-18.5258255,-28.25137939,-8.229992676,-29.92944336,-6.055054855,-11.70415192,-18.79896545,-5.857188797,-23.40607605,-0.383860397,-2.572108269,-16.96205292,-4.036282349,-2.294558716,-20.07566528,-0.543255091,-19.2699173,-27.04199829,-1.566218662,-21.63877258,-2.005288506,4.016383743,-23.1956131,-20.12564392,-18.35731812,-19.95243683,-23.39347839,11.36536102,14.72500305,11.60139694,11.20535355,9.79536972,7.006510925,1.601089668,-8.809870911,26.09413757,-21.51521606,-21.64609833,14.65344391,-1.974266052,-2.376044464,-22.30807953,-23.3252243,0.401127529,-25.69169312,-16.01996765,-22.16666565,-15.11517944,-14.89537201,-18.18175354,-16.05124054,-15.05178833,-14.55386047,-14.97285919,-14.6391571,-20.15891724,-28.67537537,-28.48095093,2.451901054,-4.456378937,-8.501856995,-15.86734467,2.396886826,-2.830880547,-4.869969559,-5.574798584,-22.71901245,16.11452789,-28.07321472,16.54682922,19.24523468,14.20491028,18.81621246,-14.44301147,-14.00589142,-10.13533325,-11.85613327,-16.70715179,-6.958596039,-12.23263702,-7.894770813,23.02866516,-18.67955475,29.24944458,33.18398438,16.64975586
X CUR LM64 TO LM66 2,5.338985062,10.51802063,13.44942322,21.88789368,24.6601059,15.01035614,10.47941208,10.38908691,21.82596741,16.69053345,22.88246002,29.97534485,21.33825531,29.90183716,14.01525879,9.154909515,8.078090668,14.75029449,8.182257843,12.1655426,1.767774963,15.01621246,9.227404022,12.52946854,6.869748688,3.985172653,16.19125366,14.68222809,24.56413727,-22.26521912,21.29732971,17.27490997,-21.85136261,20.00926361,22.73856659,-21.38734894,24.13542023,-21.27572327,-13.16559601,20.23144989,-14.52515106,16.70897369,17.73300323,-22.88565979,-20.79546814,-7.989065552,8.923777008,-15.93979492,25.08201904,15.26624451,23.53596649,20.54168854,25.1180191,4.712234879,24.97158508,11.40322495,14.19358063,7.04581604,11.40167389,4.554844666,17.17866364,16.90962524,-21.24759827,-20.25227814,17.41955261,12.13049622,7.793083191,-16.65682831,14.13587494,10.11725235,17.25809631,-0.370924258,14.23582611,2.382108879,0.060385293,14.27621155,8.569992828,-11.91792603,-11.62149353,-15.82074738,-17.88410645,-4.452514267,3.379063416,-18.3797287,-18.46382446,-4.021167755,19.02199249,4.701239777,16.19077148,-2.801693344,7.053372955,10.43907471,4.728118896,14.75543518,14.4121582,14.52746429,13.01484375,11.30742264,14.34202881,10.96916351,10.87142944,14.99640503,12.20302887,16.67660217,15.20520782,17.84132538,7.987503052
Y CUR LM64 TO LM66 2,-0.24210484,-0.005698355,1.609075356,-12.6063652,-11.23335724,1.252438831,1.835319328,-1.740630531,-12.86363831,-17.73833923,-13.15570374,-8.588195801,-11.36358414,-11.55961227,-1.489520073,-29.24249878,-19.60431213,-18.36834717,-22.19652252,-20.64346008,-35.93869629,-11.13436737,5.558142471,-27.70985107,7.458974457,-31.13721924,-31.09183044,-24.87562103,-17.13941803,-5.686762619,-21.08652039,-18.21606903,-4.640229797,-16.43093567,-19.93284454,-6.426955414,-18.40034637,-5.633248901,-21.62169037,-17.92928314,-4.637432098,-16.31558838,-19.51337738,-4.182525635,-5.794351196,-2.503552628,-0.800395393,-10.64352341,-16.5457016,-18.06486206,-17.27633514,-19.51962891,-18.14217834,-41.5085907,-11.99512634,-1.071598911,-19.72836456,-2.261531448,3.324030685,54.51698608,-21.06809387,-18.0703186,-5.395206833,-3.912711716,-20.36791229,2.714459038,-5.021595001,-0.59017458,-24.90334015,-22.60913391,-20.23861847,1.139461517,-22.0763855,-34.40661011,-38.93871155,-29.73615417,-36.36165161,-23.63944855,-6.883431244,-24.6556488,-25.5855011,-32.2940094,-32.66126709,-19.93133545,-19.59479523,-35.8414093,-4.323480606,2.173492432,-21.1548584,-1.670992279,64.4366394,58.61489258,54.99772339,54.9684082,-18.67174377,-18.23181763,-25.72609253,-21.24133148,-26.85589294,-27.74274292,-26.20524597,-24.43600769,-21.94359131,-37.47781677,-23.27242584,-25.61309814,-13.51847382
